elo_diff,home_elo_before,away_elo_before,win_rate_diff_L20,win_rate_diff_L10,win_rate_diff_L5,home_win_rate_L20,home_win_rate_L10,home_win_rate_L5,away_win_rate_L20,away_win_rate_L10,away_win_rate_L5,fg_pct_diff_L20,fg_pct_diff_L10,fg_pct_diff_L5,fg3_pct_diff_L20,fg3_pct_diff_L10,fg3_pct_diff_L5,h2h_home_win_rate,h2h_total_games,season_progress,home_team_id,away_team_id
-0.1956783909042497,-0.7646642072356701,-0.49597479104700426,0.5086254631684124,0.003776013624829626,0.013479031106099043,-0.43313361632638014,-0.8089841112064291,-0.719508013120979,-1.4248788966912853,-0.9828212114652616,-0.7899910218931551,,,,,,,-0.09837544206364882,-0.35643200798279745,0.39521138365960423,1610610034,1610610024
-1.6050283970986094,-0.41128410897967754,1.8355384717404404,-0.5082058430891783,-1.2231266816806294,-1.518885876001121,0.005774576513084256,-0.4012014995077879,-0.719508013120979,0.866418352195509,1.47894370512209,1.5477103391536748,,,,,,,2.11073575692911,-0.3623750253773799,0.0991349619286071,1610610034,1610612747
-0.6501545206833999,-0.555155407239808,0.3521267949987804,-0.3387339587129128,-1.2231266816806294,-1.0080975736320472,-0.21367951990664769,-0.8089841112064291,-0.719508013120979,0.29359403997381034,0.9865907218046196,0.7684765521380647,,,,,,,0.9412062986388249,-0.3623750253773799,0.29651924308260524,1610610034,1610612765
-1.392815144907576,-0.5189003176962972,1.4296658137427656,-0.5082058430891778,-0.6096753340279001,-0.4973092712629743,-0.21367951990664769,-0.4012014995077879,0.009169529815765583,0.5800061960846595,0.4942377384871494,0.7684765521380647,,,,,,,-0.4232447360331723,-0.3608892710287343,0.24717317279410567,1610610034,1610612758
0.6465053925752002,-0.18779174048106476,-1.0954008738995737,0.5086254631684124,0.3105016874511944,1.0350556358442455,-0.43313361632638014,-0.8089841112064291,0.009169529815765583,-1.4248788966912853,-1.4751741947827317,-1.569224808908765,,,,,,,-0.228323159651459,-0.3660894112489939,0.29651924308260524,1610610034,1610610029
0.12753894868696836,-0.09995629540768512,-0.2794651343854323,,,,-0.6525877127461123,0.006581112190853389,0.7378470727525105,,,,,,,,,,-1.3978526179417428,-0.36980379712060796,-1.0851707249953821,1610610034,1610612737
0.40220040755685466,-0.44219124214133715,-1.0092113608551458,0.6780973475446777,0.6172273612775594,0.5242673334751724,-0.21367951990664769,-0.4012014995077879,-0.719508013120979,-1.4248788966912853,-1.4751741947827317,-1.569224808908765,,,,,,,-7.245499909393163,-0.36906091994628515,0.1484810322171067,1610610034,1610610033
0.7888876931936964,-0.2524364030291433,-1.3601022640304994,1.347065312187829,0.9239530351039242,0.5242673334751721,0.22522867293281668,0.006581112190853389,0.009169529815765583,-1.9826288849071496,-1.4751741947827317,-0.7899910218931551,,,,,,,-7.245499909393163,-0.36906091994628515,-0.2956336003793892,1610610034,1610610027
-0.568173676594663,-0.49686099152836877,0.29593224830865505,-0.16926207433664778,-0.6096753340279001,-0.4973092712629743,-0.21367951990664769,-0.4012014995077879,-0.719508013120979,0.007181883862961122,0.4942377384871494,-0.010757234877545105,,,,,,,4.449794673509677,-0.36906091994628515,0.0004428213516081415,1610610034,1610610030
-0.10836337688871371,-0.191039341412329,-0.04054123549321897,,,,-0.43313361632638014,0.41436372388949466,0.7378470727525105,,,,,,,,,,-1.3978526179417428,-0.36980379712060796,-1.0358246547068826,1610610034,1610612755
0.659063093021166,-0.21239509761836678,-1.137787102210883,1.525456769426003,1.230678708930289,1.0350556358442455,0.22522867293281668,0.006581112190853389,0.009169529815765583,-2.284115365023833,-1.9675271781002022,-1.569224808908765,,,,,,,-1.3978526179417428,-0.36980379712060796,-0.4930178815333876,1610610034,1610610037
-0.8198250141835359,-1.4959736436476414,-0.3577487025221954,-0.677677727465443,0.0037760136248292855,0.013479031106098759,-1.310950002005309,0.006581112190853389,0.009169529815765583,-0.5656424283587376,0.0018847551696791784,-0.010757234877545105,,,,,,,-1.008009465178315,-0.3586606395057659,0.24717317279410567,1610610032,1610610034
